
2016-08-24 14:12:53,860 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:12:53,866 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:12:53,877 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:12:53,885 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:12:53,892 p=13698 u=ivo |  TASK [run-bench : ensure benchmarks dict exists] *******************************
2016-08-24 14:12:53,975 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:12:53,978 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:12:53,983 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:12:53,995 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:12:54,007 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:12:54,012 p=13698 u=ivo |  TASK [run-bench : ensure that every item in benchmarks dict has all expected variables] ***
2016-08-24 14:12:54,120 p=13698 u=ivo |  ok: [issdm-12] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:54,126 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:54,130 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:54,140 p=13698 u=ivo |  ok: [192.168.140.81] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:54,148 p=13698 u=ivo |  ok: [192.168.140.85] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:54,151 p=13698 u=ivo |  ok: [issdm-12] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:54,160 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:54,181 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:54,193 p=13698 u=ivo |  ok: [192.168.140.81] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:54,203 p=13698 u=ivo |  ok: [192.168.140.85] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:54,211 p=13698 u=ivo |  TASK [run-bench : pull images] *************************************************
2016-08-24 14:12:55,697 p=13698 u=ivo |  changed: [dwill.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:55,903 p=13698 u=ivo |  changed: [192.168.140.85] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:55,907 p=13698 u=ivo |  changed: [issdm-12] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:55,912 p=13698 u=ivo |  changed: [192.168.140.81] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:56,131 p=13698 u=ivo |  changed: [nibbler.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/microbench', u'id': u'microbench'})
2016-08-24 14:12:57,105 p=13698 u=ivo |  changed: [dwill.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:57,176 p=13698 u=ivo |  changed: [192.168.140.85] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:57,213 p=13698 u=ivo |  changed: [issdm-12] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:57,324 p=13698 u=ivo |  changed: [192.168.140.81] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:57,558 p=13698 u=ivo |  changed: [nibbler.soe.ucsc.edu] => (item={u'image_args': u'', u'docker_flags': u'--cpuset-cpus=3', u'image_name': u'ivotron/stress-ng', u'id': u'stressng'})
2016-08-24 14:12:57,565 p=13698 u=ivo |  TASK [run-bench : reset results variable that gets populated in bench.yml] *****
2016-08-24 14:12:57,630 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:12:57,635 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:12:57,647 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:12:57,656 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:12:57,664 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:12:57,669 p=13698 u=ivo |  TASK [run-bench : run benchmarks] **********************************************
2016-08-24 14:12:57,862 p=13698 u=ivo |  included: /home/ivo/src/torpor-popper/experiments/vendor/baseliner/roles/run-bench/tasks/bench.yml for issdm-12, dwill.soe.ucsc.edu, nibbler.soe.ucsc.edu, 192.168.140.81, 192.168.140.85
2016-08-24 14:12:57,902 p=13698 u=ivo |  included: /home/ivo/src/torpor-popper/experiments/vendor/baseliner/roles/run-bench/tasks/bench.yml for issdm-12, dwill.soe.ucsc.edu, nibbler.soe.ucsc.edu, 192.168.140.81, 192.168.140.85
2016-08-24 14:12:57,963 p=13698 u=ivo |  TASK [run-bench : get bench variable to avoid overriden items] *****************
2016-08-24 14:12:58,063 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:12:58,079 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:12:58,095 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:12:58,111 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:12:58,127 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:12:58,133 p=13698 u=ivo |  TASK [run-bench : check that required variables are defined] *******************
2016-08-24 14:12:58,237 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:12:58,253 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:12:58,264 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:12:58,274 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:12:58,284 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:12:58,290 p=13698 u=ivo |  TASK [run-bench : run bench] ***************************************************
2016-08-24 14:19:37,619 p=13698 u=ivo |  changed: [dwill.soe.ucsc.edu] => (item=1)
2016-08-24 14:20:18,599 p=13698 u=ivo |  changed: [192.168.140.85] => (item=1)
2016-08-24 14:21:14,274 p=13698 u=ivo |  changed: [nibbler.soe.ucsc.edu] => (item=1)
2016-08-24 14:24:39,834 p=13698 u=ivo |  changed: [192.168.140.81] => (item=1)
2016-08-24 14:38:22,162 p=13698 u=ivo |  changed: [issdm-12] => (item=1)
2016-08-24 14:38:22,183 p=13698 u=ivo |  TASK [run-bench : initialize bench output variable] ****************************
2016-08-24 14:38:22,289 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:38:22,300 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:38:22,315 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:38:22,331 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:38:22,346 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:38:22,352 p=13698 u=ivo |  TASK [run-bench : add results from all iterations] *****************************
2016-08-24 14:38:22,497 p=13698 u=ivo |  ok: [issdm-12] => (item={u'changed': True, u'stdout': u'[\n{\n"name": "crafty",\n"class": "cpu",\n"unit": "sec",\n"result": "74.23"\n},\n{\n"name": "stream-copy",\n"class": "memory",\n"unit": "mb/s",\n"result": "2781.70"\n},\n{\n"name": "stream-add",\n"class": "memory",\n"unit": "mb/s",\n"result": "3144.68"\n},\n{\n"name": "stream-scale",\n"class": "memory",\n"unit": "mb/s",\n"result": "2619.72"\n},\n{\n"name": "stream-triad",\n"class": "memory",\n"unit": "mb/s",\n"result": "3436.30"\n},\n{\n"name": "c-ray",\n"class": "cpu",\n"unit": "sec",\n"result": "75.13"\n}\n]', '_ansible_no_log': False, 'stdout_lines': [u'[', u'{', u'"name": "crafty",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "74.23"', u'},', u'{', u'"name": "stream-copy",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "2781.70"', u'},', u'{', u'"name": "stream-add",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "3144.68"', u'},', u'{', u'"name": "stream-scale",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "2619.72"', u'},', u'{', u'"name": "stream-triad",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "3436.30"', u'},', u'{', u'"name": "c-ray",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "75.13"', u'}', u']'], u'warnings': [], '_ansible_item_result': True, u'start': u'2016-08-24 14:12:58.592637', u'delta': u'0:25:23.527207', u'cmd': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', 'item': u'1', u'rc': 0, 'invocation': {'module_name': u'command', u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', u'removes': None, u'warn': True, u'chdir': None}}, u'end': u'2016-08-24 14:38:22.119844', u'stderr': u''})
2016-08-24 14:38:22,526 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu] => (item={u'changed': True, u'stdout': u'[\n{\n"name": "crafty",\n"class": "cpu",\n"unit": "sec",\n"result": "19.96"\n},\n{\n"name": "stream-copy",\n"class": "memory",\n"unit": "mb/s",\n"result": "12119.00"\n},\n{\n"name": "stream-add",\n"class": "memory",\n"unit": "mb/s",\n"result": "12456.24"\n},\n{\n"name": "stream-scale",\n"class": "memory",\n"unit": "mb/s",\n"result": "11894.98"\n},\n{\n"name": "stream-triad",\n"class": "memory",\n"unit": "mb/s",\n"result": "12373.53"\n},\n{\n"name": "c-ray",\n"class": "cpu",\n"unit": "sec",\n"result": "21.79"\n}\n]', '_ansible_no_log': False, 'stdout_lines': [u'[', u'{', u'"name": "crafty",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "19.96"', u'},', u'{', u'"name": "stream-copy",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "12119.00"', u'},', u'{', u'"name": "stream-add",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "12456.24"', u'},', u'{', u'"name": "stream-scale",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "11894.98"', u'},', u'{', u'"name": "stream-triad",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "12373.53"', u'},', u'{', u'"name": "c-ray",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "21.79"', u'}', u']'], u'warnings': [], '_ansible_item_result': True, u'start': u'2016-08-24 14:12:56.217872', u'delta': u'0:06:39.019613', u'cmd': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', 'item': u'1', u'rc': 0, 'invocation': {'module_name': u'command', u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', u'removes': None, u'warn': True, u'chdir': None}}, u'end': u'2016-08-24 14:19:35.237485', u'stderr': u''})
2016-08-24 14:38:22,532 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu] => (item={u'changed': True, u'stdout': u'[\n{\n"name": "crafty",\n"class": "cpu",\n"unit": "sec",\n"result": "25.32"\n},\n{\n"name": "stream-copy",\n"class": "memory",\n"unit": "mb/s",\n"result": "10095.76"\n},\n{\n"name": "stream-add",\n"class": "memory",\n"unit": "mb/s",\n"result": "10065.75"\n},\n{\n"name": "stream-scale",\n"class": "memory",\n"unit": "mb/s",\n"result": "9504.70"\n},\n{\n"name": "stream-triad",\n"class": "memory",\n"unit": "mb/s",\n"result": "10075.53"\n},\n{\n"name": "c-ray",\n"class": "cpu",\n"unit": "sec",\n"result": "32.98"\n}\n]', '_ansible_no_log': False, 'stdout_lines': [u'[', u'{', u'"name": "crafty",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "25.32"', u'},', u'{', u'"name": "stream-copy",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "10095.76"', u'},', u'{', u'"name": "stream-add",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "10065.75"', u'},', u'{', u'"name": "stream-scale",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "9504.70"', u'},', u'{', u'"name": "stream-triad",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "10075.53"', u'},', u'{', u'"name": "c-ray",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "32.98"', u'}', u']'], u'warnings': [], '_ansible_item_result': True, u'start': u'2016-08-24 14:13:03.363476', u'delta': u'0:08:15.679417', u'cmd': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', 'item': u'1', u'rc': 0, 'invocation': {'module_name': u'command', u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', u'removes': None, u'warn': True, u'chdir': None}}, u'end': u'2016-08-24 14:21:19.042893', u'stderr': u''})
2016-08-24 14:38:22,575 p=13698 u=ivo |  ok: [192.168.140.81] => (item={u'changed': True, u'stdout': u'[\n{\n"name": "crafty",\n"class": "cpu",\n"unit": "sec",\n"result": "26.26"\n},\n{\n"name": "stream-copy",\n"class": "memory",\n"unit": "mb/s",\n"result": "6740.54"\n},\n{\n"name": "stream-add",\n"class": "memory",\n"unit": "mb/s",\n"result": "6971.83"\n},\n{\n"name": "stream-scale",\n"class": "memory",\n"unit": "mb/s",\n"result": "6356.14"\n},\n{\n"name": "stream-triad",\n"class": "memory",\n"unit": "mb/s",\n"result": "7241.13"\n},\n{\n"name": "c-ray",\n"class": "cpu",\n"unit": "sec",\n"result": "40.28"\n}\n]', '_ansible_no_log': False, 'stdout_lines': [u'[', u'{', u'"name": "crafty",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "26.26"', u'},', u'{', u'"name": "stream-copy",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "6740.54"', u'},', u'{', u'"name": "stream-add",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "6971.83"', u'},', u'{', u'"name": "stream-scale",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "6356.14"', u'},', u'{', u'"name": "stream-triad",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "7241.13"', u'},', u'{', u'"name": "c-ray",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "40.28"', u'}', u']'], u'warnings': [], '_ansible_item_result': True, u'start': u'2016-08-24 14:12:58.578552', u'delta': u'0:11:41.207544', u'cmd': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', 'item': u'1', u'rc': 0, 'invocation': {'module_name': u'command', u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', u'removes': None, u'warn': True, u'chdir': None}}, u'end': u'2016-08-24 14:24:39.786096', u'stderr': u''})
2016-08-24 14:38:22,585 p=13698 u=ivo |  ok: [192.168.140.85] => (item={u'changed': True, u'stdout': u'[\n{\n"name": "crafty",\n"class": "cpu",\n"unit": "sec",\n"result": "19.92"\n},\n{\n"name": "stream-copy",\n"class": "memory",\n"unit": "mb/s",\n"result": "10640.54"\n},\n{\n"name": "stream-add",\n"class": "memory",\n"unit": "mb/s",\n"result": "11017.88"\n},\n{\n"name": "stream-scale",\n"class": "memory",\n"unit": "mb/s",\n"result": "11384.72"\n},\n{\n"name": "stream-triad",\n"class": "memory",\n"unit": "mb/s",\n"result": "11075.66"\n},\n{\n"name": "c-ray",\n"class": "cpu",\n"unit": "sec",\n"result": "23.98"\n}\n]', '_ansible_no_log': False, 'stdout_lines': [u'[', u'{', u'"name": "crafty",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "19.92"', u'},', u'{', u'"name": "stream-copy",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "10640.54"', u'},', u'{', u'"name": "stream-add",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "11017.88"', u'},', u'{', u'"name": "stream-scale",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "11384.72"', u'},', u'{', u'"name": "stream-triad",', u'"class": "memory",', u'"unit": "mb/s",', u'"result": "11075.66"', u'},', u'{', u'"name": "c-ray",', u'"class": "cpu",', u'"unit": "sec",', u'"result": "23.98"', u'}', u']'], u'warnings': [], '_ansible_item_result': True, u'start': u'2016-08-24 14:12:59.995831', u'delta': u'0:07:19.983557', u'cmd': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', 'item': u'1', u'rc': 0, 'invocation': {'module_name': u'command', u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u'docker run --rm  --cpuset-cpus=3 ivotron/microbench ', u'removes': None, u'warn': True, u'chdir': None}}, u'end': u'2016-08-24 14:20:19.979388', u'stderr': u''})
2016-08-24 14:38:22,625 p=13698 u=ivo |  TASK [run-bench : add results to global variable] ******************************
2016-08-24 14:38:22,738 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:38:22,752 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:38:22,769 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:38:22,785 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:38:22,800 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:38:22,807 p=13698 u=ivo |  TASK [run-bench : get bench variable to avoid overriden items] *****************
2016-08-24 14:38:22,907 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:38:22,923 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:38:22,943 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:38:22,959 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:38:22,975 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:38:22,981 p=13698 u=ivo |  TASK [run-bench : check that required variables are defined] *******************
2016-08-24 14:38:23,086 p=13698 u=ivo |  ok: [issdm-12]
2016-08-24 14:38:23,096 p=13698 u=ivo |  ok: [dwill.soe.ucsc.edu]
2016-08-24 14:38:23,108 p=13698 u=ivo |  ok: [nibbler.soe.ucsc.edu]
2016-08-24 14:38:23,117 p=13698 u=ivo |  ok: [192.168.140.81]
2016-08-24 14:38:23,128 p=13698 u=ivo |  ok: [192.168.140.85]
2016-08-24 14:38:23,134 p=13698 u=ivo |  TASK [run-bench : run bench] ***************************************************
2016-08-24 14:59:40,786 p=13698 u=ivo |  changed: [nibbler.soe.ucsc.edu] => (item=1)
2016-08-24 14:59:50,037 p=13698 u=ivo |  changed: [issdm-12] => (item=1)
2016-08-24 14:59:53,479 p=13698 u=ivo |  changed: [dwill.soe.ucsc.edu] => (item=1)
