repetition,blksize_kb,limits_pct,mode,maxbw,limit,benchmark,job,read_bw,write_bw
3,4096,30,30,40,randread,299,119,"fio","randread-sdb-4096k-seq",123,0
3,4096,25,50,25,write,15397,3849,"fio","write-sdb-4096k-seq",0,3876
3,4096,25,50,25,read,26194,13097,"fio","read-sdb-4096k-seq",13104,0
3,4096,25,50,25,randread,299,74,"fio","randread-sdb-4096k-seq",76,0
3,4096,20,20,40,write,15397,3079,"fio","write-sdb-4096k-seq",0,3107
3,4096,20,20,40,read,26194,5238,"fio","read-sdb-4096k-seq",5261,0
3,4096,20,20,40,randread,299,119,"fio","randread-sdb-4096k-seq",123,0
3,4096,60,20,20,write,15397,9238,"fio","write-sdb-4096k-seq",0,9261
3,4096,60,20,20,read,26194,5238,"fio","read-sdb-4096k-seq",5261,0
3,4096,60,20,20,randread,299,59,"fio","randread-sdb-4096k-seq",61,0
3,4096,50,25,25,write,15397,7698,"fio","write-sdb-4096k-seq",0,7723
3,4096,50,25,25,read,26194,6548,"fio","read-sdb-4096k-seq",6548,0
3,4096,50,25,25,randread,299,74,"fio","randread-sdb-4096k-seq",73,0
3,4096,10,10,80,write,15397,1539,"fio","write-sdb-4096k-seq",0,1569
3,4096,10,10,80,read,26194,2619,"fio","read-sdb-4096k-seq",2628,0
3,4096,10,10,80,randread,299,239,"fio","randread-sdb-4096k-seq",248,0
1,256,40,25,25,write,15397,6158,"fio","write-sdb-256k-seq",0,6157
1,256,40,25,25,read,26194,6548,"fio","read-sdb-256k-seq",6547,0
1,256,40,25,25,randread,299,74,"fio","randread-sdb-256k-seq",74,0
1,256,25,40,25,write,15397,3849,"fio","write-sdb-256k-seq",0,3848
1,256,25,40,25,read,26194,10477,"fio","read-sdb-256k-seq",10476,0
1,256,25,40,25,randread,299,74,"fio","randread-sdb-256k-seq",74,0
1,256,20,60,20,write,15397,3079,"fio","write-sdb-256k-seq",0,3078
1,256,20,60,20,read,26194,15716,"fio","read-sdb-256k-seq",15715,0
1,256,20,60,20,randread,299,59,"fio","randread-sdb-256k-seq",59,0
1,256,80,10,10,write,15397,12317,"fio","write-sdb-256k-seq",0,12316
1,256,80,10,10,read,26194,2619,"fio","read-sdb-256k-seq",2618,0
